loan_id,application_id,customer_id,product_type,funded_amount,term_months,interest_rate,issue_date,maturity_date,purpose,risk_grade,original_dti,original_term_months,original_installment,secured,collateral_value,collateral_type,current_status,default_flag,default_date,write_off_flag,write_off_date,write_off_amount,restructuring_flag,restructuring_date,restructuring_count,settlement_flag,settlement_date,settlement_amount,settlement_discount,current_term_months,current_installment,total_fee_income
L014424,APP0027282,C003377,Personal Loan,113400,44,0.2908,2024-12-22,2028-08-22,General Purpose,B,0.13,44,4219.33,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,4219.33,84.39
L014425,APP0031224,C008586,Consumer Loan,21200,26,0.2907,2024-12-22,2027-02-22,General Purpose,B,0.25,26,1108.47,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,1108.47,66.51
L014426,APP0033117,C003546,Small Business Loan,160700,19,0.2672,2024-12-22,2026-07-22,Business Expansion,B,0.36,19,10465.25,TRUE,203417.72,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,10465.25,1046.55
L014427,APP0037425,C005369,Small Business Loan,149500,40,0.261,2024-12-22,2028-04-22,Equipment Purchase,B,0.44,40,5634.2,TRUE,182317.07,Business Asset / Property,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,5634.2,112.68
L014428,APP0046189,C006539,Consumer Loan,11700,35,0.2994,2024-12-22,2027-11-22,Electronics,B,0.46,35,505.12,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,505.12,30.3
L014429,APP0055972,C008735,Personal Loan,42800,40,0.3094,2024-12-22,2028-04-22,General Purpose,A,0.09,40,1727.56,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,1727.56,34.55
L014430,APP0005705,C004255,Personal Loan,95900,17,0.3039,2024-12-23,2026-05-23,Education,A,0.35,17,7012.43,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,7012.43,140.25
L014431,APP0006392,C001372,Consumer Loan,73000,9,0.2824,2024-12-23,2025-09-23,Electronics,A,0.15,9,9095.1,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,9095.1,181.9
L014432,APP0014240,C000215,Consumer Loan,71900,11,0.2801,2024-12-23,2025-11-23,Electronics,B,0.36,11,7486.95,FALSE,,,Delinquent,FALSE,,FALSE,,,TRUE,2025-02-02,1,FALSE,,,,23,3875.4,203.79
L014433,APP0026029,C004928,Consumer Loan,144600,28,0.289,2024-12-23,2027-04-23,Appliances,B,0.43,28,7159.41,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,7159.41,0
L014434,APP0026260,C003406,Small Business Loan,106400,30,0.2606,2024-12-23,2027-06-23,Equipment Purchase,B,0.36,30,4863.62,TRUE,126666.67,Business Asset / Property,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,4863.62,0
L014435,APP0032860,C008819,Personal Loan,139400,27,0.2853,2024-12-23,2027-03-23,Travel,B,0.17,27,7055.27,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2025-03-05,1,TRUE,2025-10-08,100358.34,0.14,37,5590.67,141.11
L014436,APP0043456,C001323,Personal Loan,32100,45,0.3057,2024-12-23,2028-09-23,General Purpose,C,0.07,45,1206.8,FALSE,,,Written Off,TRUE,2025-12-28,TRUE,2026-01-22,27925.18,FALSE,,0,FALSE,,,,45,1206.8,120.7
L014437,APP0045501,C006335,Auto Loan,514200,53,0.2239,2024-12-23,2029-05-23,New Vehicle Purchase,A,0.25,53,15360.27,TRUE,734571.43,Vehicle,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,53,15360.27,2764.89
L014438,APP0054175,C000356,Consumer Loan,90600,30,0.3263,2024-12-23,2027-06-23,Furniture,C,0.46,30,4456.14,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,4456.14,0
L014439,APP0060069,C002113,Consumer Loan,53300,22,0.3163,2024-12-23,2026-10-23,Appliances,B,0.21,22,3223.62,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,3223.62,128.94
L014440,APP0073053,C004729,Personal Loan,211100,15,0.2562,2024-12-23,2026-03-23,Home Improvement,B,0.5,15,16595.35,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,16595.35,1991.46
L014441,APP0074010,C007554,Consumer Loan,42700,27,0.3125,2024-12-23,2027-03-23,Electronics,C,0.13,27,2221.79,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-10-03,1,FALSE,,,,34,1735.92,113.88
L014442,APP0077073,C010174,Personal Loan,58600,20,0.2674,2024-12-23,2026-08-23,Travel,B,0.49,20,3663.24,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,3663.24,73.26
L014443,APP0003004,C003874,Personal Loan,158400,18,0.2874,2024-12-24,2026-06-24,Education,B,0.27,18,10936.08,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,10936.08,437.44
L014444,APP0004061,C000615,Personal Loan,269800,38,0.262,2024-12-24,2028-02-24,Education,B,0.29,38,10520.98,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-04-03,1,FALSE,,,,45,9358.52,1146.27
L014445,APP0007463,C001143,Consumer Loan,127200,19,0.2928,2024-12-24,2026-07-24,Electronics,B,0.26,19,8445.98,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,8445.98,506.76
L014446,APP0013160,C003279,Personal Loan,159300,45,0.2947,2024-12-24,2028-09-24,Education,B,0.43,45,5888.42,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,5888.42,471.08
L014447,APP0013570,C003900,Personal Loan,77700,24,0.2795,2024-12-24,2026-12-24,Home Improvement,B,0.35,24,4262.86,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,4262.86,85.26
L014448,APP0020925,C008712,Consumer Loan,25600,17,0.3271,2024-12-24,2026-05-24,Furniture,B,0.14,17,1901.71,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-11-03,1,FALSE,,,,27,889.32,93.85
L014449,APP0023977,C000149,Consumer Loan,142900,30,0.3263,2024-12-24,2027-06-24,Furniture,B,0.41,30,7028.5,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,7028.5,281.14
L014450,APP0025332,C009860,Consumer Loan,94700,26,0.3029,2024-12-24,2027-02-24,Electronics,B,0.27,26,5011.49,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,5011.49,300.69
L014451,APP0027403,C009245,Personal Loan,273600,34,0.2615,2024-12-24,2027-10-24,Education,B,0.25,34,11476.47,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,11476.47,229.53
L014452,APP0033714,C004105,Consumer Loan,47600,25,0.3039,2024-12-24,2027-01-24,Electronics,A,0.35,25,2593.15,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,2593.15,103.72
L014453,APP0040545,C006129,Personal Loan,40700,19,0.3048,2024-12-24,2026-07-24,Home Improvement,C,0.38,19,2726.99,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,2726.99,163.62
L014454,APP0041940,C005468,Personal Loan,115400,34,0.291,2024-12-24,2027-10-24,Medical,B,0.09,34,5022.25,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,5022.25,0
L014455,APP0046710,C006887,Consumer Loan,104200,23,0.3033,2024-12-24,2026-11-24,General Purpose,B,0.18,23,6029.59,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,6029.59,241.18
L014456,APP0047077,C004698,Personal Loan,35800,38,0.2694,2024-12-24,2028-02-24,Medical,B,0.49,38,1410.34,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,1410.34,28.21
L014457,APP0060864,C010132,Personal Loan,22400,16,0.2919,2024-12-24,2026-04-24,Home Improvement,B,0.42,16,1706.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,1706.82,136.56
L014458,APP0061004,C005752,Personal Loan,61900,41,0.2715,2024-12-24,2028-05-24,Home Improvement,B,0.31,41,2332.6,FALSE,,,Written Off,TRUE,2025-08-29,TRUE,2025-09-23,56157.73,TRUE,2025-08-03,1,FALSE,,,,50,2010.83,0
L014459,APP0000534,C003505,Consumer Loan,76800,30,0.3138,2024-12-25,2027-06-25,Electronics,B,0.26,30,3725.82,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,3725.82,819.72
L014460,APP0001394,C010841,Personal Loan,83100,39,0.3018,2024-12-25,2028-03-25,General Purpose,B,0.16,39,3368.57,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,3368.57,134.74
L014461,APP0007624,C008942,Personal Loan,20600,33,0.2821,2024-12-25,2027-09-25,General Purpose,B,0.03,33,904.33,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,904.33,36.18
L014462,APP0012947,C000695,Personal Loan,102800,41,0.2946,2024-12-25,2028-05-25,Travel,B,0.3,41,4005.61,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,4005.61,240.33
L014463,APP0018769,C010855,Personal Loan,76300,33,0.3021,2024-12-25,2027-09-25,Medical,C,0.46,33,3431.42,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,3431.42,68.63
L014464,APP0027646,C008296,Consumer Loan,11400,29,0.307,2024-12-25,2027-05-25,Furniture,B,0.02,29,561.58,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,561.58,22.46
L014465,APP0033979,C003112,Consumer Loan,34000,34,0.3087,2024-12-25,2027-10-25,Appliances,C,0.5,34,1512.31,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,1512.31,30.25
L014466,APP0036011,C003223,Personal Loan,93600,45,0.2954,2024-12-25,2028-09-25,General Purpose,C,0.49,45,3463.6,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,3463.6,69.27
L014467,APP0036063,C003056,Personal Loan,110100,41,0.2881,2024-12-25,2028-05-25,Medical,B,0.39,41,4250.09,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,4250.09,85
L014468,APP0050777,C000462,Personal Loan,207300,37,0.2937,2024-12-25,2028-01-25,Medical,B,0.32,37,8581.14,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,37,8581.14,343.24
L014469,APP0051020,C008637,Personal Loan,148700,35,0.3008,2024-12-25,2027-11-25,Education,B,0.39,35,6431.15,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-12-10,86286.65,0.27,35,6431.15,128.62
L014470,APP0053944,C010836,Consumer Loan,33400,16,0.3015,2024-12-25,2026-04-25,Furniture,A,0.12,16,2560.9,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,2560.9,153.66
L014471,APP0054249,C004210,Personal Loan,153900,36,0.2616,2024-12-25,2027-12-25,Travel,B,0.34,36,6213.85,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,6213.85,0
L014472,APP0055904,C008090,Personal Loan,72800,33,0.2906,2024-12-25,2027-09-25,General Purpose,B,0.41,33,3228.97,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,3228.97,129.16
L014473,APP0057003,C008866,Small Business Loan,51200,48,0.2543,2024-12-25,2028-12-25,Business Expansion,B,0.44,48,1709.95,TRUE,70136.99,Business Asset / Property,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,1709.95,0
L014474,APP0000012,C005511,Personal Loan,76100,18,0.252,2024-12-26,2026-06-26,Medical,A,0.18,18,5120.77,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,5120.77,204.84
L014475,APP0007864,C007878,Consumer Loan,99200,25,0.2783,2024-12-26,2027-01-26,Furniture,A,0.15,25,5273.43,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,5273.43,105.47
L014476,APP0011618,C001780,Personal Loan,82200,26,0.2928,2024-12-26,2027-02-26,Home Improvement,B,0.49,26,4306.88,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,4306.88,344.56
L014477,APP0012373,C007197,Consumer Loan,98500,35,0.3245,2024-12-26,2027-11-26,Appliances,B,0.31,35,4388.31,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2026-01-05,1,FALSE,,,,46,3375.07,155.27
L014478,APP0016493,C001971,Personal Loan,73100,24,0.2767,2024-12-26,2026-12-26,Education,B,0.28,24,4000.07,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,4000.07,0
L014479,APP0017264,C004262,Personal Loan,45600,21,0.2858,2024-12-26,2026-09-26,General Purpose,A,0.05,21,2784.76,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,2784.76,55.7
L014480,APP0024814,C003897,Consumer Loan,42900,24,0.3151,2024-12-26,2026-12-26,Electronics,B,0.12,24,2432.13,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,2432.13,145.92
L014481,APP0025169,C005687,Personal Loan,58600,35,0.2943,2024-12-26,2027-11-26,Travel,B,0.26,35,2513.68,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,2513.68,201.08
L014482,APP0062817,C001203,Auto Loan,250900,43,0.2548,2024-12-26,2028-07-26,Used Vehicle Purchase,C,0.38,43,8956.08,TRUE,334533.33,Vehicle,Written Off,TRUE,2025-07-01,TRUE,2025-07-26,236895.3,FALSE,,0,FALSE,,,,43,8956.08,179.12
L014483,APP0078048,C004948,Consumer Loan,83800,22,0.307,2024-12-26,2026-10-26,Electronics,B,0.4,22,5028.33,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-05-11,65175.7,0.13,22,5028.33,201.14
L014484,APP0004794,C000930,Personal Loan,68000,28,0.2654,2024-12-27,2027-04-27,General Purpose,B,0.29,28,3283.59,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,3283.59,197.01
L014485,APP0008791,C009561,Consumer Loan,43500,14,0.3098,2024-12-27,2026-02-27,Electronics,A,0.19,14,3741.92,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,14,3741.92,449.04
L014486,APP0016930,C004924,Consumer Loan,123300,36,0.3133,2024-12-27,2027-12-27,General Purpose,B,0.35,36,5324.5,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-10-12,92375.1,0.12,36,5324.5,638.94
L014487,APP0017444,C001890,Auto Loan,287400,44,0.2558,2024-12-27,2028-08-27,New Vehicle Purchase,C,0.23,44,10131.55,TRUE,399166.67,Vehicle,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,10131.55,405.26
L014488,APP0021418,C000829,Consumer Loan,36100,8,0.2984,2024-12-27,2025-08-27,Electronics,B,0.45,8,5031.91,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,8,5031.91,0
L014489,APP0033899,C008733,Personal Loan,163800,31,0.2838,2024-12-27,2027-07-27,Medical,C,0.47,31,7514.94,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,7514.94,1953.9
L014490,APP0045092,C008870,Consumer Loan,74400,34,0.3009,2024-12-27,2027-10-27,Electronics,A,0.2,34,3277.73,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2026-02-06,1,FALSE,,,,50,2215.29,38.01
L014491,APP0045210,C002330,Consumer Loan,12500,33,0.2829,2024-12-27,2027-09-27,Electronics,B,0.05,33,549.28,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,549.28,32.97
L014492,APP0051262,C004227,Consumer Loan,81300,27,0.3198,2024-12-27,2027-03-27,Electronics,C,0.49,27,4261.53,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-06-06,1,FALSE,,,,39,3167.46,275.28
L014493,APP0063911,C004030,Personal Loan,38700,46,0.2628,2024-12-27,2028-10-27,Home Improvement,B,0.46,46,1343.49,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,1343.49,107.48
L014494,APP0075645,C004992,Personal Loan,23000,44,0.2729,2024-12-27,2028-08-27,General Purpose,B,0.46,44,832.62,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,832.62,49.95
L014495,APP0005754,C001655,Personal Loan,20700,25,0.2748,2024-12-28,2027-01-28,Home Improvement,B,0.16,25,1096.7,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-12-13,9964.95,0.28,25,1096.7,87.72
L014496,APP0007127,C006750,Personal Loan,114200,30,0.2749,2024-12-28,2027-06-28,Travel,B,0.4,30,5305.18,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2026-01-12,53101.97,0.34,30,5305.18,106.1
L014497,APP0015025,C005957,Personal Loan,187000,37,0.31,2024-12-28,2028-01-28,General Purpose,C,0.48,37,7908.86,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-12-08,1,FALSE,,,,51,5995.42,1227.17
L014498,APP0015605,C001175,Auto Loan,202500,45,0.256,2024-12-28,2028-09-28,Used Vehicle Purchase,C,0.42,45,7044.76,TRUE,253125,Vehicle,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,7044.76,0
L014499,APP0017401,C000958,Consumer Loan,47200,9,0.3167,2024-12-28,2025-09-28,General Purpose,B,0.28,9,5960.51,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,5960.51,0
L014500,APP0019797,C010445,Consumer Loan,17400,31,0.3299,2024-12-28,2027-07-28,Furniture,B,0.05,31,841.27,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,841.27,16.83
L014501,APP0032710,C001843,Consumer Loan,114800,21,0.2874,2024-12-28,2026-09-28,Electronics,A,0.12,21,7020.01,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-05-13,78803.19,0.22,21,7020.01,140.4
L014502,APP0063336,C006563,Personal Loan,59900,39,0.2936,2024-12-28,2028-03-28,General Purpose,C,0.49,39,2400.85,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,2400.85,48.02
L014503,APP0070642,C008482,Personal Loan,253900,41,0.3089,2024-12-28,2028-05-28,General Purpose,B,0.5,41,10097.5,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,10097.5,201.95
L014504,APP0075362,C002393,Auto Loan,360800,59,0.2359,2024-12-28,2029-11-28,Used Vehicle Purchase,B,0.34,59,10385.94,TRUE,515428.57,Vehicle,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,59,10385.94,415.44
L014505,APP0000301,C007902,Personal Loan,37500,33,0.2953,2024-12-29,2027-09-29,Education,B,0.22,33,1672.74,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,1672.74,100.35
L014506,APP0002285,C007480,Consumer Loan,52000,33,0.3119,2024-12-29,2027-09-29,Furniture,C,0.09,33,2366.18,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2366.18,378.56
L014507,APP0002553,C006454,Personal Loan,178000,20,0.3023,2024-12-29,2026-08-29,Travel,B,0.25,20,11438.87,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,11438.87,457.56
L014508,APP0003497,C009385,Auto Loan,226700,34,0.2312,2024-12-29,2027-10-29,Used Vehicle Purchase,B,0.36,34,9150.07,TRUE,314861.11,Vehicle,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-03-15,148139.77,0.33,34,9150.07,183
L014509,APP0003663,C006599,Consumer Loan,17100,26,0.2992,2024-12-29,2027-02-28,Furniture,A,0.07,26,901.63,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,901.63,54.09
L014510,APP0029517,C002506,Consumer Loan,96500,8,0.2905,2024-12-29,2025-08-29,Electronics,B,0.37,8,13413.21,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,8,13413.21,268.26
L014511,APP0032529,C007991,Personal Loan,136000,46,0.3012,2024-12-29,2028-10-29,Home Improvement,A,0.43,46,5017.84,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,5017.84,401.44
L014512,APP0032997,C000364,Consumer Loan,97000,36,0.3069,2024-12-29,2027-12-29,Electronics,B,0.44,36,4154.55,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,4154.55,166.18
L014513,APP0045653,C000641,Personal Loan,46800,9,0.2917,2024-12-29,2025-09-29,Medical,B,0.42,9,5852.24,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,5852.24,0
L014514,APP0051271,C004392,Consumer Loan,30000,22,0.3,2024-12-29,2026-10-29,Appliances,B,0.37,22,1789.4,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,1789.4,107.37
L014515,APP0075453,C000243,Personal Loan,34300,13,0.2759,2024-12-29,2026-01-29,Education,B,0.4,13,3082.38,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-05-14,19028.01,0.3,13,3082.38,0
L014516,APP0000742,C004456,Consumer Loan,19300,7,0.2978,2024-12-30,2025-07-30,Furniture,A,0.04,7,3037.54,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,3037.54,0
L014517,APP0001224,C006929,Consumer Loan,53700,34,0.299,2024-12-30,2027-10-30,Furniture,B,0.06,34,2360.25,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,2360.25,94.42
L014518,APP0005537,C005087,Personal Loan,196200,32,0.2731,2024-12-30,2027-08-30,Home Improvement,A,0.35,32,8699.01,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,8699.01,695.92
L014519,APP0019995,C005355,Consumer Loan,40700,29,0.3262,2024-12-30,2027-05-30,General Purpose,B,0.25,29,2046.62,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,2046.62,81.86
L014520,APP0023193,C004405,Personal Loan,103200,31,0.3032,2024-12-30,2027-07-30,Home Improvement,A,0.23,31,4841.11,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4841.11,193.64
L014521,APP0029758,C010559,Small Business Loan,94700,13,0.2689,2024-12-30,2026-01-30,Working Capital,C,0.5,13,8477.84,TRUE,135285.71,Business Asset / Property,Written Off,TRUE,2025-10-05,TRUE,2025-10-30,40571.4,FALSE,,0,FALSE,,,,13,8477.84,339.12
L014522,APP0030511,C006182,Personal Loan,209400,48,0.2811,2024-12-30,2028-12-30,General Purpose,C,0.3,48,7311.23,FALSE,,,Written Off,TRUE,2025-12-05,TRUE,2025-12-30,186916.56,FALSE,,0,FALSE,,,,48,7311.23,584.88
L014523,APP0049123,C007167,Personal Loan,33700,13,0.2925,2024-12-30,2026-01-30,Education,C,0.5,13,3055.89,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-07-15,17370.11,0.21,13,3055.89,61.12
L014524,APP0051666,C010702,Personal Loan,109400,37,0.2978,2024-12-30,2028-01-30,Education,B,0.42,37,4553.21,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-02-14,74223.36,0.32,37,4553.21,0
L014525,APP0070090,C010724,Personal Loan,107000,25,0.301,2024-12-30,2027-01-30,General Purpose,C,0.49,25,5813.06,FALSE,,,Written Off,TRUE,2025-04-04,TRUE,2025-04-29,103188.2,FALSE,,0,FALSE,,,,25,5813.06,116.26
L014526,APP0000389,C006465,Consumer Loan,143900,27,0.2694,2024-12-31,2027-03-31,Electronics,A,0.25,27,7164.93,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-03-15,120906.34,0.14,27,7164.93,0
L014527,APP0001861,C010243,Personal Loan,53500,40,0.2974,2024-12-31,2028-04-30,Home Improvement,B,0.14,40,2123.47,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,2123.47,127.41
L014528,APP0004554,C004792,Personal Loan,269500,46,0.3014,2024-12-31,2028-10-31,Home Improvement,B,0.38,46,9946.56,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,9946.56,198.93
L014529,APP0005720,C001517,Consumer Loan,126200,32,0.3147,2024-12-31,2027-08-31,Appliances,B,0.26,32,5875.93,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,5875.93,117.52
L014530,APP0008503,C005618,Consumer Loan,36600,14,0.2865,2024-12-31,2026-02-28,Appliances,A,0.16,14,3106.29,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,14,3106.29,124.26
L014531,APP0011941,C003666,Personal Loan,181100,44,0.2793,2024-12-31,2028-08-31,Medical,A,0.32,44,6620.85,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,6620.85,264.84
L014532,APP0015244,C009335,Consumer Loan,50000,30,0.2859,2024-12-31,2027-06-30,Furniture,C,0.45,30,2351.61,FALSE,,,Delinquent,FALSE,,FALSE,,,TRUE,2025-02-10,1,FALSE,,,,38,2000.88,200.1
L014533,APP0017290,C006642,Personal Loan,88400,31,0.3022,2024-12-31,2027-07-31,Home Improvement,B,0.32,31,4142.11,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4142.11,0
L014534,APP0022442,C010892,Personal Loan,21900,11,0.2777,2024-12-31,2025-11-30,Home Improvement,B,0.42,11,2277.88,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,2277.88,45.56
L014535,APP0025632,C008661,Personal Loan,37100,26,0.2792,2024-12-31,2027-02-28,Home Improvement,A,0.23,26,1917.82,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,1917.82,38.36
L014536,APP0032746,C009920,Consumer Loan,52900,34,0.2803,2024-12-31,2027-10-31,Furniture,A,0.1,34,2271.83,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,2271.83,45.44
L014537,APP0037142,C009475,Personal Loan,75200,12,0.3009,2024-12-31,2025-12-31,General Purpose,C,0.47,12,7334.36,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,7334.36,146.69
L014538,APP0041171,C010180,Consumer Loan,111000,23,0.2831,2024-12-31,2026-11-30,Electronics,A,0.28,23,6308.61,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,6308.61,252.34
