application_id,customer_id,assessment_date,monthly_income_at_assessment,existing_monthly_obligations,proposed_installment_est,dti,credit_score_at_assessment,employment_length_at_assessment,ltv,risk_grade,risk_points,previous_default_flag
APP0068645,C005506,2024-05-10,5651.53,2339.01,8480.28,1.91,579,334,,C,8,FALSE
APP0068646,C002071,2026-02-15,14716.97,7074.31,7585.54,1,630,15,,C,8,FALSE
APP0068647,C001585,2021-09-01,31948.92,8922.62,68848.35,2.43,656,202,0.76,B,4,FALSE
APP0068648,C007075,2023-11-19,54691.82,21205.54,12994.27,0.63,598,84,,B,4,FALSE
APP0068649,C002419,2023-10-03,8549.73,3294,3368.38,0.78,621,51,,C,8,TRUE
APP0068650,C010178,2023-03-23,22369.6,1427.04,36562.07,1.7,619,68,0.79,C,6,FALSE
APP0068651,C009209,2023-10-06,12596.79,4395.74,10714.76,1.2,601,14,,C,8,FALSE
APP0068652,C006921,2024-03-16,18840.54,8474.19,4609.81,0.69,563,158,,C,7,FALSE
APP0068653,C009741,2025-02-04,43604.19,18481.13,14988.36,0.77,614,19,0.78,C,7,FALSE
APP0068654,C006840,2021-03-24,7324.79,1550.52,25272.08,3.66,589,5,0.77,D,9,FALSE
APP0068655,C000278,2024-11-14,31476.08,14959.55,18099.65,1.05,651,378,0.79,B,5,FALSE
APP0068656,C004911,2025-12-31,33726.44,13683.35,9946.31,0.7,591,109,0.82,B,5,FALSE
APP0068657,C009189,2021-02-06,31515.39,12008.24,12413.93,0.77,645,240,,B,3,FALSE
APP0068658,C007534,2022-07-14,17681.24,0,17453.89,0.99,582,29,,C,7,FALSE
APP0068659,C001700,2022-12-23,76483.02,38161.74,859.97,0.51,637,101,,C,6,FALSE
APP0068660,C002584,2026-02-26,50317.13,7938.71,55891.87,1.27,625,219,0.74,B,5,FALSE
APP0068661,C007953,2022-09-13,18500.55,3654.9,1546.99,0.28,655,86,,B,3,TRUE
APP0068662,C010353,2023-06-11,46222.53,23038.07,3333.7,0.57,782,262,,B,4,FALSE
APP0068663,C010266,2025-02-16,51909.71,24598.74,18195.11,0.82,677,47,0.83,B,4,FALSE
APP0068664,C007569,2021-12-21,18418.04,4986.61,28451.58,1.82,643,9,0.77,D,9,FALSE
APP0068665,C005477,2026-06-21,35117.38,14984.6,10805.13,0.73,639,245,,C,6,FALSE
APP0068666,C000737,2026-04-20,13161.8,1934.5,1557.18,0.27,674,33,,B,4,FALSE
APP0068667,C008599,2021-09-01,29448.13,2803.22,4270.34,0.24,625,22,,B,5,FALSE
APP0068668,C002139,2021-06-14,18176.65,2112.71,19131.38,1.17,622,307,0.8,C,6,FALSE
APP0068669,C005657,2025-04-09,11551.59,3858.37,20447.13,2.1,568,14,0.8,D,9,FALSE
APP0068670,C001911,2026-03-05,15858.16,3804.28,9698.39,0.85,633,83,,C,6,FALSE
APP0068671,C001903,2023-08-07,30949.17,11262.38,5311.48,0.54,514,78,,C,6,FALSE
APP0068672,C010910,2024-11-26,33682.32,7990.44,2990.49,0.33,492,25,,C,6,TRUE
APP0068673,C005375,2024-09-03,22492.22,5843.79,9662.18,0.69,586,101,,C,6,FALSE
APP0068674,C008870,2021-06-02,81334.66,23824.22,43923.99,0.83,644,420,0.79,B,4,FALSE
APP0068675,C010878,2026-03-22,7000.82,0,4437.06,0.63,644,144,,B,5,FALSE
APP0068676,C009752,2025-05-21,22272.96,10627.83,5668.17,0.73,538,14,,C,8,FALSE
APP0068677,C008824,2024-01-07,32147.97,15264.7,13374.41,0.89,538,249,,C,6,FALSE
APP0068678,C004831,2025-10-18,47342.48,23782.78,2241.53,0.55,720,36,,B,4,TRUE
APP0068679,C007332,2024-05-20,11829.6,3642.39,4703.44,0.71,629,265,0.73,C,7,FALSE
APP0068680,C011000,2024-11-05,18809.47,0,53309.99,2.83,589,200,0.74,C,6,FALSE
APP0068681,C010454,2024-10-07,7604.64,0,5720.11,0.75,423,43,,D,9,FALSE
APP0068682,C010227,2023-07-22,20138.88,5621.18,38096.16,2.17,689,58,0.76,C,6,FALSE
APP0068683,C006931,2023-07-01,34628.09,12675.4,23119.16,1.03,562,110,0.76,C,6,FALSE
APP0068684,C001254,2021-04-20,65811.94,14977.64,15159.09,0.46,544,41,,C,6,FALSE
APP0068685,C009500,2022-05-31,12763.15,4735.87,12283.11,1.33,713,63,,C,6,FALSE
APP0068686,C003603,2022-11-18,46544.71,19769.99,19930.26,0.85,672,173,0.87,B,4,FALSE
APP0068687,C004423,2026-05-21,5513.79,2293.94,7094.27,1.7,472,363,,D,10,FALSE
APP0068688,C009175,2022-11-08,6980.75,1351.66,17513.16,2.7,562,128,,D,9,FALSE
APP0068689,C000513,2026-02-20,9275.68,0,9645.85,1.04,555,74,,C,8,FALSE
APP0068690,C005101,2026-04-24,28423.31,13148.42,6095.98,0.68,592,419,,C,6,FALSE
APP0068691,C000283,2025-09-03,35384.4,9879.84,11228.99,0.6,605,61,,C,6,FALSE
APP0068692,C008424,2024-12-02,10826.8,0,2145.58,0.2,571,254,,B,4,FALSE
APP0068693,C010778,2021-12-13,30129.8,11175.05,34628.98,1.52,590,50,0.77,C,6,FALSE
APP0068694,C008784,2024-02-16,19197,8167.19,26720.81,1.82,521,107,,C,7,FALSE
APP0068695,C003916,2021-04-26,39471.12,16148.02,10723.92,0.68,586,173,0.83,B,5,FALSE
APP0068696,C006799,2025-07-31,11849.88,0,16177.71,1.37,566,48,,C,8,FALSE
APP0068697,C005021,2021-04-24,7532.73,0,13214.42,1.75,520,101,,C,8,FALSE
APP0068698,C010542,2026-01-21,36720.1,16414.83,15504.69,0.87,554,17,,C,8,FALSE
APP0068699,C005690,2022-01-24,8300.78,0,84043.97,10.12,659,126,0.81,C,6,FALSE
APP0068700,C006645,2022-02-10,11414.86,2170.89,7971.66,0.89,405,79,,C,8,FALSE
APP0068701,C008784,2024-10-11,19197,8167.19,42457.68,2.64,521,107,0.77,C,8,FALSE
APP0068702,C007470,2023-09-10,78245.17,38119.18,8039.01,0.59,663,44,,C,6,FALSE
APP0068703,C001101,2024-12-08,13329.44,2878.07,5814.28,0.65,643,44,,C,6,FALSE
APP0068704,C008770,2023-05-15,40899,20085.58,6422.83,0.65,731,166,,B,3,FALSE
APP0068705,C003883,2022-10-15,49978.23,22649.87,12702.45,0.71,697,35,,B,4,FALSE
APP0068706,C008748,2021-05-04,26723.69,8953.97,8111.99,0.64,664,323,,B,4,FALSE
APP0068707,C006599,2025-05-22,12591.45,1442.2,3084.07,0.36,686,136,,B,4,FALSE
APP0068708,C000215,2023-06-03,33941.61,12315.78,11027.36,0.69,610,25,,C,6,FALSE
APP0068709,C002171,2021-02-21,36191.69,11899.78,5807.93,0.49,679,90,,B,3,FALSE
APP0068710,C002365,2023-07-03,16157.65,6931.17,8814.18,0.97,514,154,,C,8,FALSE
APP0068711,C010253,2026-01-27,25313.32,10658.92,9641.83,0.8,674,83,,B,4,FALSE
APP0068712,C009155,2026-05-08,10675,0,3225.93,0.3,594,100,,B,3,FALSE
APP0068713,C005771,2024-06-15,21735.15,6463.99,10273.17,0.77,679,275,,B,3,FALSE
APP0068714,C007127,2022-06-09,20804.69,6348.5,13484.74,0.95,622,104,,C,6,FALSE
APP0068715,C008767,2025-08-04,26470.5,10257.13,18344.33,1.08,592,10,,C,8,FALSE
APP0068716,C002840,2021-07-18,17664.53,7542.88,25768.98,1.89,684,78,0.78,B,4,FALSE
APP0068717,C001005,2021-08-14,29694.83,13312.34,3474.64,0.57,585,300,,B,5,FALSE
APP0068718,C009840,2021-05-17,20431.25,9546.53,11006.63,1.01,622,175,,B,4,FALSE
APP0068719,C005666,2021-01-31,12021.74,0,12475.76,1.04,650,154,,B,5,FALSE
APP0068720,C010339,2022-01-16,42162.32,19028.35,1445.31,0.49,567,34,,C,7,FALSE
APP0068721,C000554,2026-05-26,8789.57,0,11478.61,1.31,604,27,,D,9,FALSE
APP0068722,C006827,2026-02-20,10640.3,0,52591.84,4.94,473,220,0.73,D,9,FALSE
APP0068723,C000524,2025-07-06,15209.63,3356.2,10339.53,0.9,583,320,,C,7,FALSE
APP0068724,C009879,2024-01-04,16995.26,8422,6020.26,0.85,618,99,,B,5,TRUE
APP0068725,C004608,2023-11-29,23463.59,9576.11,5095.22,0.63,474,163,,C,6,FALSE
APP0068726,C010523,2025-03-19,36899.97,9556.83,5927.86,0.42,596,121,,B,5,FALSE
APP0068727,C004651,2021-10-31,48505.29,18439.01,5847.67,0.5,574,15,,D,9,FALSE
APP0068728,C008458,2023-10-25,68614.9,34710.07,3206.62,0.55,608,316,,C,6,FALSE
APP0068729,C008234,2023-12-25,11365.07,1643.16,6282.62,0.7,485,82,,C,7,FALSE
APP0068730,C001403,2022-02-03,9898.48,0,39518.92,3.99,464,3,,D,11,FALSE
APP0068731,C001187,2023-09-30,12991.47,3696.51,40442.81,3.4,554,73,0.88,C,6,FALSE
APP0068732,C010156,2024-04-08,9739.91,0,46525.08,4.78,629,344,0.78,C,8,FALSE
APP0068733,C010683,2024-12-20,17548.16,6498.72,12187.86,1.06,703,127,,B,4,FALSE
APP0068734,C008722,2022-02-03,34316.36,9351.18,6248.39,0.45,635,62,,B,4,TRUE
APP0068735,C002707,2024-08-23,27696.72,13569.03,41098.35,1.97,738,372,0.7,B,3,FALSE
APP0068736,C003112,2026-01-23,14956.2,7515.55,2103.06,0.64,553,99,,C,6,FALSE
APP0068737,C001369,2023-07-28,10987.38,5440.93,4348.75,0.89,600,312,,C,7,FALSE
APP0068738,C003969,2023-07-25,12324.43,6036.18,10603.56,1.35,616,27,,C,8,FALSE
APP0068739,C004693,2022-02-20,40579.25,19040.43,31295.98,1.24,553,143,0.9,C,6,FALSE
APP0068740,C005836,2025-10-21,21456.85,0,99342.56,4.63,562,49,0.85,C,7,FALSE
APP0068741,C002199,2026-02-12,23436.43,10688.88,2358.09,0.56,613,158,,B,4,TRUE
APP0068742,C004348,2022-04-28,39256.26,9562.98,1022.28,0.27,559,51,,C,6,FALSE
APP0068743,C003917,2021-03-07,9747.12,0,20224.55,2.07,548,115,,D,9,FALSE
APP0068744,C007495,2021-07-23,25026.74,6000.95,13433.78,0.78,534,213,0.78,C,7,FALSE
APP0068745,C010641,2025-11-25,31684.53,0,9622.59,0.3,549,27,0.89,B,5,FALSE
APP0068746,C001148,2022-06-20,39003.95,16479.81,3802.83,0.52,711,265,,B,3,FALSE
APP0068747,C001076,2024-10-07,28033.98,12403.73,6217.62,0.66,565,61,,C,6,FALSE
APP0068748,C000579,2025-03-28,17177.24,0,20295.15,1.18,662,46,,C,6,FALSE
APP0068749,C005179,2022-12-13,9612.37,0,12373.32,1.29,632,210,,C,8,FALSE
APP0068750,C010925,2024-06-18,18588.99,6317.6,5707.56,0.65,582,186,,C,6,FALSE
APP0068751,C008117,2022-04-21,16337.04,7309.01,35455.23,2.62,494,9,0.74,D,11,FALSE
APP0068752,C001908,2025-08-23,19990.15,805.79,6529.87,0.37,634,156,,C,6,FALSE
APP0068753,C010014,2021-12-31,15658.42,2373.59,7312.53,0.62,590,103,,C,7,FALSE
APP0068754,C006874,2022-01-16,53724.28,14623.99,3520,0.34,746,402,,A,1,FALSE
APP0068755,C003710,2021-10-22,45307.16,22048.1,46053.07,1.5,650,79,0.86,B,4,FALSE
APP0068756,C002685,2022-09-23,32083.51,5572.48,36409.74,1.31,662,11,0.82,C,7,FALSE
APP0068757,C010159,2025-02-14,26827.51,5236.37,7805.3,0.49,540,9,,C,8,TRUE
APP0068758,C009582,2021-11-01,23751.61,0,22413.29,0.94,564,154,,C,7,FALSE
APP0068759,C010786,2022-12-30,37852.21,15161.81,34633.68,1.32,623,83,0.83,B,5,FALSE
APP0068760,C010656,2021-03-20,13167.43,5267.46,7886.33,1,614,218,0.86,C,6,FALSE
APP0068761,C006692,2021-06-18,43250.02,19996.96,56367.21,1.77,708,67,0.71,B,4,FALSE
APP0068762,C001549,2023-10-01,10010.59,1660.27,17286.44,1.89,520,102,0.72,C,8,FALSE
APP0068763,C000318,2025-02-17,20911.77,9246.98,53398.03,3,600,95,0.78,C,6,FALSE
APP0068764,C000803,2021-06-15,55183.59,28840,41865.45,1.28,606,334,0.78,C,6,FALSE
APP0068765,C008765,2022-05-16,8723.87,0,9359.61,1.07,592,380,0.87,C,7,FALSE
APP0068766,C009330,2023-05-13,28547.62,11277.46,22278.97,1.18,558,86,0.85,C,7,FALSE
APP0068767,C008880,2024-05-29,52001.71,23720.4,36941.52,1.17,645,22,0.84,C,6,FALSE
APP0068768,C007267,2021-10-01,26908.11,2084.69,19424.34,0.8,626,70,,B,5,FALSE
APP0068769,C008227,2025-06-02,8101.68,3153.01,48280.93,6.35,635,200,0.73,C,6,FALSE
APP0068770,C002380,2021-08-11,38230.82,7670.33,8990.16,0.44,635,249,0.78,B,4,FALSE
APP0068771,C007683,2021-10-26,20830.22,9343.1,81592.75,4.37,559,72,0.78,C,7,FALSE
APP0068772,C008261,2022-01-01,45933.1,23158.16,3293,0.58,594,309,,C,6,FALSE
APP0068773,C005390,2023-12-25,10249.51,2402.07,689.83,0.3,539,12,,C,7,FALSE
APP0068774,C005868,2022-03-11,52728.22,20801.4,17713.41,0.73,546,12,0.86,C,8,FALSE
APP0068775,C006564,2025-06-23,27211.5,11882.25,8031.71,0.73,570,294,0.81,C,7,FALSE
APP0068776,C007407,2025-07-03,39154.57,15875.92,13462.68,0.75,664,411,,B,4,FALSE
APP0068777,C004917,2026-02-04,27737.72,6624.81,6872.03,0.49,724,118,,B,4,FALSE
APP0068778,C000322,2024-03-22,17683.2,7520.73,4397.94,0.67,710,154,,B,4,FALSE
APP0068779,C002974,2021-01-24,80344.03,38878.33,1240.55,0.5,586,84,,B,5,FALSE
APP0068780,C004501,2026-03-19,14524.41,0,8400.58,0.58,486,411,,D,9,FALSE
APP0068781,C006285,2021-08-23,39580.48,0,7592.45,0.19,429,5,,C,7,FALSE
APP0068782,C009824,2025-10-10,11000.83,0,16707.89,1.52,645,75,,B,5,FALSE
APP0068783,C000903,2023-01-22,21865.81,5744.4,10890.41,0.76,606,147,,B,4,FALSE
APP0068784,C001604,2021-11-29,10945.87,0,9825.34,0.9,598,18,,C,7,FALSE
APP0068785,C010888,2021-11-06,43639.34,0,9421.96,0.22,656,272,0.87,A,1,FALSE
APP0068786,C001916,2023-03-16,25549.1,0,42192.53,1.65,549,9,0.71,D,9,FALSE
APP0068787,C005826,2023-02-21,23951.57,10673.63,3493.25,0.59,645,227,,B,4,FALSE
APP0068788,C009522,2026-06-02,24554.84,7925.45,34102.14,1.71,589,56,0.79,C,6,FALSE
APP0068789,C002278,2025-04-13,59351.24,28929.84,3345.18,0.54,573,207,,C,6,FALSE
APP0068790,C000965,2022-05-03,9255.98,1003.59,2885.36,0.42,617,219,,C,6,FALSE
APP0068791,C006507,2025-08-31,24683.74,5252.14,33608.36,1.57,620,150,0.71,B,5,FALSE
APP0068792,C006973,2023-12-21,53516.84,1022.43,49629.72,0.95,579,160,0.79,C,6,FALSE
APP0068793,C003445,2024-05-13,11127.65,4876.86,6122.23,0.99,553,95,,C,7,FALSE
APP0068794,C001087,2023-08-15,24233.41,9908.63,69077.95,3.26,665,279,0.8,B,4,FALSE
APP0068795,C008667,2024-09-23,60101.43,21870.41,4107.5,0.43,637,69,,B,4,FALSE
APP0068796,C009616,2026-03-19,31988.35,13019.31,34244.16,1.48,630,28,0.76,C,6,FALSE
APP0068797,C010336,2022-12-12,52652.38,24177.72,8152.7,0.61,672,147,,B,5,FALSE
APP0068798,C000137,2023-12-28,22993.09,9667.31,52142.55,2.69,488,37,0.78,D,9,FALSE
APP0068799,C003005,2022-04-28,10053.88,3461.02,7423.68,1.08,506,250,,C,8,FALSE
APP0068800,C009392,2021-02-24,25007.8,6989.28,8397.13,0.62,589,95,,C,6,FALSE
APP0068801,C010133,2021-11-24,40490,5967.48,58818.34,1.6,720,178,0.88,B,3,FALSE
APP0068802,C004629,2021-11-24,13379.43,1004.64,23401.54,1.82,716,164,0.86,B,5,FALSE
APP0068803,C003627,2022-09-17,18499.71,9335.01,23901.42,1.8,497,153,,D,9,FALSE
APP0068804,C005949,2021-06-26,19563.5,7414.07,17602.62,1.28,693,324,,C,6,FALSE
APP0068805,C000612,2023-04-17,8801.72,3875.48,5829.5,1.1,677,88,,C,6,FALSE
APP0068806,C000916,2022-01-25,34372.2,12871.14,23170.58,1.05,670,5,0.77,C,7,FALSE
APP0068807,C002482,2023-05-27,12294.71,5853.28,6050.09,0.97,659,140,,B,5,TRUE
APP0068808,C003601,2022-08-11,24054.32,8655.14,8157.73,0.7,719,417,,B,4,FALSE
APP0068809,C002626,2023-12-03,67160.46,31029.14,49623.74,1.2,559,9,0.84,D,9,FALSE
APP0068810,C007165,2024-03-29,32393.4,10108.85,23048.46,1.02,637,127,0.73,C,6,FALSE
APP0068811,C003928,2022-09-07,51827.15,9301.47,4213.12,0.26,702,25,0.81,B,3,FALSE
APP0068812,C010279,2021-05-14,6374.29,0,3862.9,0.61,551,114,,C,7,FALSE
APP0068813,C005582,2026-04-16,7325.72,0,6704.68,0.92,564,125,,D,9,FALSE
APP0068814,C009002,2022-04-13,10553.49,3013.93,77697.43,7.65,605,57,0.75,C,8,FALSE
APP0068815,C002353,2022-09-24,17941.84,0,12954.87,0.72,630,38,,C,7,FALSE
APP0068816,C001650,2026-04-14,16607.05,2366.99,8169.73,0.63,668,110,,B,5,FALSE
APP0068817,C002573,2024-12-17,25275.53,0,7746.26,0.31,620,135,,B,4,FALSE
APP0068818,C010799,2024-07-22,12803.16,5234.7,19072.49,1.9,750,334,,B,5,FALSE
APP0068819,C009775,2021-10-11,46107.6,20088.53,87301.05,2.33,651,34,0.88,C,6,FALSE
APP0068820,C001180,2022-02-03,18903.89,8770.32,13293.59,1.17,582,320,,C,6,FALSE
APP0068821,C003111,2021-09-22,9640.88,3260.23,7707.18,1.14,537,13,0.88,D,11,FALSE
APP0068822,C006053,2021-07-26,11936.01,4831.64,3495.32,0.7,602,165,,C,7,FALSE
APP0068823,C007888,2024-12-09,13587.17,5847.47,12375.62,1.34,605,48,,C,6,FALSE
APP0068824,C000550,2025-10-19,20483.48,9532.1,8142.93,0.86,660,46,,C,6,FALSE
APP0068825,C004895,2023-07-02,62281.33,10845.58,1885.67,0.2,563,6,,B,5,FALSE
APP0068826,C009008,2025-06-24,29560.52,9125.35,4498.93,0.46,593,58,,C,7,FALSE
APP0068827,C001558,2024-02-25,22603.26,7750.69,14775.92,1,737,62,,B,3,FALSE
APP0068828,C005693,2023-08-15,6725.05,0,15704.16,2.34,567,226,,D,9,FALSE
APP0068829,C003309,2024-03-12,10956.16,2698.12,6194.62,0.81,762,252,,B,4,FALSE
APP0068830,C007108,2021-10-31,7537.15,0,5948.86,0.79,576,29,,D,10,FALSE
APP0068831,C001482,2025-01-09,39124.15,18351.63,83670.89,2.61,626,102,0.81,C,6,FALSE
APP0068832,C005898,2026-02-06,17609.81,7254.35,16383,1.34,640,221,0.89,B,5,FALSE
APP0068833,C003892,2024-11-27,12516.76,5547.61,1576.69,0.57,596,155,,C,7,FALSE
APP0068834,C007011,2024-11-01,58063.77,8824.27,90991.32,1.72,664,98,0.76,B,4,FALSE
APP0068835,C010966,2021-01-19,30880.62,14023.22,23843.59,1.23,652,26,,C,6,FALSE
APP0068836,C004317,2025-11-30,32474.97,15491.75,53650.45,2.13,673,111,0.87,B,4,FALSE
APP0068837,C000056,2023-01-24,11798.06,0,17304.02,1.47,523,62,0.72,C,7,FALSE
APP0068838,C009253,2022-08-11,9328.42,0,16894.87,1.81,518,123,,C,8,FALSE
APP0068839,C010272,2021-02-11,46863.57,22053.39,628.74,0.48,703,126,,B,4,FALSE
APP0068840,C005852,2021-03-12,44667.58,22317.05,6116.97,0.64,778,175,,B,3,FALSE
APP0068841,C001751,2022-11-08,23383.06,6557.94,8459.82,0.64,740,114,,B,3,FALSE
APP0068842,C005380,2026-05-21,33136.72,15693.88,9537.01,0.76,708,19,,C,6,FALSE
APP0068843,C002325,2022-01-05,14313.88,4511.11,886.58,0.38,561,120,,C,6,FALSE
APP0068844,C001062,2023-01-06,25143.8,9819.48,26360.05,1.44,525,27,,C,6,FALSE
APP0068845,C009678,2026-02-17,25071.18,12336.03,6280.53,0.74,505,100,,C,7,FALSE
APP0068846,C001019,2024-02-10,26691.89,6591.69,15154.66,0.81,556,58,,C,7,FALSE
APP0068847,C009045,2025-02-24,20459.27,7745.86,3074.66,0.53,621,13,,C,7,FALSE
APP0068848,C000552,2025-09-27,43784.61,22470.27,11704.12,0.78,605,6,,C,8,TRUE
APP0068849,C001485,2022-03-24,19017.27,7782.25,2938.36,0.56,546,11,,D,11,FALSE
APP0068850,C010640,2022-04-30,12863.82,0,17918.97,1.39,585,66,,B,5,FALSE
APP0068851,C004167,2021-05-29,18849.28,6114.4,66045.92,3.83,503,92,0.84,C,7,FALSE
APP0068852,C003318,2022-06-18,55374.78,7783.74,34722.26,0.77,686,16,0.78,C,7,FALSE
APP0068853,C000677,2021-09-21,12246.41,0,17905.3,1.46,613,48,0.85,C,8,FALSE
APP0068854,C005817,2024-12-05,41940.24,18530.69,25346.49,1.05,653,269,0.71,B,4,FALSE
APP0068855,C005074,2023-11-07,25213.87,11039.2,20707.49,1.26,685,221,,B,4,FALSE
APP0068856,C002389,2022-06-20,23030.42,6877.84,1796.1,0.38,484,339,,C,6,FALSE
APP0068857,C006497,2022-01-02,16897.25,8263.27,64337.49,4.3,658,190,0.84,C,6,FALSE
APP0068858,C008330,2021-05-28,17724.07,3930.76,88369.8,5.21,662,416,0.86,B,5,FALSE
APP0068859,C010308,2025-09-04,29804.21,6213.52,135760.81,4.76,557,329,0.78,C,7,TRUE
APP0068860,C001234,2024-01-09,39461.46,10483.82,51349.09,1.57,637,56,0.86,B,5,FALSE
APP0068861,C006038,2025-01-03,30399.63,11364.27,4500.91,0.52,580,161,,B,5,FALSE
APP0068862,C006317,2026-02-09,32000.03,9559.29,22687.53,1.01,631,120,,C,6,FALSE
APP0068863,C002897,2023-10-31,19950.71,6810.86,11112.01,0.9,612,329,,C,7,FALSE
APP0068864,C007935,2024-07-24,12775.69,5122.5,20695.86,2.02,547,12,0.71,D,9,FALSE
APP0068865,C002744,2021-08-28,26568.08,12815.32,69997,3.12,626,60,0.89,C,6,FALSE
APP0068866,C006733,2021-04-13,8853.13,0,37878.3,4.28,542,70,0.77,C,7,FALSE
APP0068867,C007003,2026-06-10,35114.69,17242.74,12595.95,0.85,601,121,,B,5,FALSE
APP0068868,C005066,2023-09-22,23576.41,9119.68,5386.87,0.62,549,35,,C,8,FALSE
APP0068869,C010038,2021-10-11,26964.12,12097.11,2340.85,0.54,601,186,,B,5,FALSE
APP0068870,C004240,2021-03-22,10866.64,3435.49,28897.12,2.98,461,276,0.78,D,9,FALSE
APP0068871,C004954,2021-03-18,19910.28,7376.85,92280.33,5.01,577,98,0.74,C,7,FALSE
APP0068872,C004148,2026-04-11,17893.33,0,3794.15,0.21,623,348,,B,3,FALSE
APP0068873,C004313,2022-10-27,32615.49,15241.69,12836.77,0.86,557,75,0.8,C,6,FALSE
APP0068874,C002857,2022-11-04,20361.02,4743.8,7274.69,0.59,600,289,,C,6,FALSE
APP0068875,C010042,2021-03-29,11103.88,4438.88,5726.57,0.92,621,192,,C,7,FALSE
APP0068876,C009702,2026-02-01,31876.07,15323.8,3883.69,0.6,504,81,,C,7,FALSE
APP0068877,C007064,2026-02-06,8287.56,0,3260.41,0.39,545,4,,D,10,FALSE
APP0068878,C007709,2024-02-19,41661.72,11508.92,97051.44,2.61,634,417,0.76,C,6,FALSE
APP0068879,C001997,2023-06-05,35478.95,15675.48,7025.72,0.64,538,7,,D,9,FALSE
APP0068880,C006512,2022-05-14,12491.05,0,36587.3,2.93,578,215,0.78,C,7,FALSE
APP0068881,C004771,2024-06-21,61718.34,30910.1,7260.84,0.62,670,10,,C,7,FALSE
APP0068882,C003621,2024-07-06,13539.74,6092.81,30812.07,2.73,664,194,0.73,B,5,FALSE
APP0068883,C010829,2024-08-28,14793,0,15281.14,1.03,650,14,,C,8,FALSE
APP0068884,C001174,2023-08-14,9180.25,0,5370.62,0.59,596,169,,C,8,FALSE
APP0068885,C005469,2023-03-28,22210.85,5461.07,9630.27,0.68,546,86,,C,7,FALSE
APP0068886,C007561,2025-02-07,11972.11,3829.51,10947.42,1.23,575,23,,D,9,TRUE
APP0068887,C009169,2023-01-29,8822.21,3868.53,12637.41,1.87,549,57,,D,10,FALSE
APP0068888,C009969,2024-05-17,44496.65,20950.27,21408.29,0.95,670,246,,B,4,FALSE
APP0068889,C005876,2022-04-11,22931.32,7698.86,25234.21,1.44,481,18,,C,8,FALSE
APP0068890,C001814,2025-12-17,20266.88,7807.43,15606.58,1.16,475,260,,C,6,FALSE
APP0068891,C009864,2026-02-14,34315.61,12518.8,12176.82,0.72,602,102,0.76,B,5,FALSE
APP0068892,C010824,2022-12-22,12389.31,2701.58,4468.26,0.58,603,39,0.78,C,7,FALSE
APP0068893,C002042,2021-12-23,19945.78,5917.59,4658.76,0.53,693,276,,B,5,FALSE
APP0068894,C005705,2024-09-02,48486.01,14923.02,50899.09,1.36,693,38,0.72,C,6,FALSE
APP0068895,C010830,2025-07-30,36743.75,16827.74,50707.75,1.84,671,229,0.82,B,3,FALSE
APP0068896,C005865,2023-05-30,18260.27,6368.75,4864.59,0.62,649,135,,C,6,FALSE
APP0068897,C001221,2025-02-10,23649.2,6502.98,6971.08,0.57,630,115,,B,4,FALSE
APP0068898,C002667,2024-07-09,22427.51,7528.04,6494.3,0.63,665,285,0.77,B,4,FALSE
APP0068899,C010268,2022-10-18,28528.28,6498.47,7358.9,0.49,626,24,,C,7,FALSE
APP0068900,C001348,2025-12-18,11025.68,0,110780.16,10.05,551,278,0.71,C,6,FALSE
APP0068901,C000285,2023-11-06,34544.22,15182.54,1421.35,0.48,675,108,,B,3,FALSE
APP0068902,C009033,2025-02-05,17145.17,0,11500.84,0.67,810,96,,B,5,FALSE
APP0068903,C000014,2023-03-13,22392.68,7342.46,10613.72,0.8,707,245,0.83,B,3,FALSE
APP0068904,C010915,2024-02-28,9256.12,4536.75,9936.86,1.56,500,20,,D,11,FALSE
APP0068905,C008222,2022-03-28,43537.5,14914.23,2817.91,0.41,559,24,,C,7,FALSE
APP0068906,C006284,2024-11-09,9193.64,0,39636.31,4.31,588,55,0.83,C,7,FALSE
APP0068907,C002087,2025-04-16,6808.17,2786.72,10293.41,1.92,455,23,,D,11,FALSE
APP0068908,C010297,2024-12-18,34608.5,14482.34,12836.76,0.79,651,195,,B,5,FALSE
APP0068909,C002833,2026-03-02,31557.22,12588.91,5110.85,0.56,511,188,,C,6,FALSE
APP0068910,C005558,2026-02-02,18170.67,7392.04,6131.05,0.74,522,253,,C,8,FALSE
APP0068911,C002449,2024-10-21,10915.14,0,14406.02,1.32,632,176,0.76,C,6,FALSE
APP0068912,C002047,2025-08-07,51509.48,22334.21,2210.18,0.48,723,168,,B,3,FALSE
APP0068913,C003865,2024-04-13,48974.91,2574.11,11329.47,0.28,562,41,,B,5,FALSE
APP0068914,C000602,2025-11-13,73159.82,32026.58,33078.13,0.89,733,79,0.85,B,4,FALSE
APP0068915,C005347,2023-12-16,18842.8,9362.35,4064.13,0.71,637,112,,C,7,FALSE
APP0068916,C003930,2022-03-19,50003.59,15393.57,18197.77,0.67,647,98,,B,4,FALSE
APP0068917,C005594,2023-01-26,10078.47,0,4364.82,0.43,602,39,,C,6,FALSE
APP0068918,C009637,2021-08-25,10522.2,5124.63,48712.45,5.12,453,21,0.74,D,10,FALSE
APP0068919,C003812,2023-05-11,50715.11,25629.89,47704.18,1.45,459,321,0.87,C,8,FALSE
